    µm         	nm
7.671233e+000	1.843840e+001
7.690803e+000	2.074320e+001
7.710371e+000	2.320880e+001
7.729941e+000	2.647840e+001
7.749511e+000	3.049840e+001
7.769080e+000	3.269600e+001
7.788650e+000	3.387520e+001
7.808219e+000	3.473280e+001
7.827789e+000	3.548320e+001
7.847358e+000	3.746640e+001
7.866927e+000	3.955680e+001
7.886497e+000	4.137920e+001
7.906066e+000	4.325520e+001
7.925636e+000	4.529200e+001
7.945206e+000	4.738240e+001
7.964775e+000	4.700720e+001
7.984344e+000	4.652480e+001
8.003914e+000	4.770400e+001
8.023483e+000	4.936560e+001
8.043053e+000	4.920480e+001
8.062622e+000	5.054480e+001
8.082192e+000	4.802560e+001
8.101762e+000	4.631040e+001
8.121330e+000	4.480960e+001
8.140900e+000	4.293360e+001
8.160469e+000	4.191520e+001
8.180039e+000	4.111120e+001
8.199609e+000	4.062880e+001
8.219178e+000	3.993200e+001
8.238748e+000	3.869920e+001
8.258316e+000	3.789520e+001
8.277886e+000	3.591200e+001
8.297456e+000	3.591200e+001
8.317025e+000	3.768080e+001
8.336595e+000	3.837760e+001
8.356164e+000	3.966400e+001
8.375734e+000	4.046800e+001
8.395304e+000	4.073600e+001
8.414872e+000	4.277280e+001
8.434442e+000	4.314800e+001
8.454012e+000	4.314800e+001
8.473581e+000	4.239760e+001
8.493151e+000	4.234400e+001
8.512720e+000	4.212960e+001
8.532290e+000	4.298720e+001
8.551859e+000	4.754320e+001
8.571428e+000	5.124160e+001
8.590998e+000	5.381440e+001
8.610567e+000	5.536880e+001
8.630137e+000	5.729840e+001
8.649707e+000	5.520800e+001
8.669276e+000	5.504720e+001
8.688845e+000	5.279600e+001
8.708414e+000	4.759680e+001
8.727984e+000	4.598880e+001
8.747554e+000	4.550640e+001
8.767123e+000	4.491680e+001
8.786693e+000	4.309440e+001
8.806262e+000	4.202240e+001
8.825831e+000	4.073600e+001
8.845401e+000	4.003920e+001
8.864970e+000	4.036080e+001
8.884540e+000	4.068240e+001
8.904110e+000	4.121840e+001
8.923679e+000	4.234400e+001
8.943249e+000	4.330880e+001
8.962817e+000	4.314800e+001
8.982387e+000	4.320160e+001
9.001957e+000	4.293360e+001
9.021526e+000	4.229040e+001
9.041096e+000	4.073600e+001
9.060665e+000	4.159360e+001
9.080235e+000	4.207600e+001
9.099805e+000	4.202240e+001
9.119373e+000	4.207600e+001
9.138943e+000	4.186160e+001
9.158513e+000	4.100400e+001
9.178082e+000	4.068240e+001
9.197652e+000	4.127200e+001
9.217221e+000	4.073600e+001
9.236791e+000	4.089680e+001
9.256360e+000	4.486320e+001
9.275929e+000	4.405920e+001
9.295499e+000	4.438080e+001
9.315068e+000	4.491680e+001
9.334638e+000	4.389840e+001
9.354208e+000	4.277280e+001
9.373777e+000	4.180800e+001
9.393346e+000	4.057520e+001
9.412915e+000	3.944960e+001
9.432485e+000	3.939600e+001
9.452055e+000	4.068240e+001
9.471624e+000	4.159360e+001
9.491194e+000	4.486320e+001
9.510763e+000	4.288000e+001
9.530332e+000	4.282640e+001
9.549902e+000	4.271920e+001
9.569471e+000	4.111120e+001
9.589041e+000	3.902080e+001
9.608611e+000	3.687680e+001
9.628180e+000	3.634080e+001
9.647750e+000	3.628720e+001
9.667318e+000	3.596560e+001
9.686888e+000	3.639440e+001
9.706458e+000	3.768080e+001
9.726027e+000	3.805600e+001
9.745597e+000	3.805600e+001
9.765166e+000	3.934240e+001
9.784736e+000	4.132560e+001
9.804306e+000	4.132560e+001
9.823874e+000	3.982480e+001
9.843444e+000	3.848480e+001
9.863013e+000	4.068240e+001
9.882583e+000	4.186160e+001
9.902153e+000	4.196880e+001
9.921722e+000	4.314800e+001
9.941292e+000	4.464880e+001
9.960861e+000	4.561360e+001
9.980430e+000	4.604240e+001
1.000000e+001	4.588160e+001
