    µm         	nm
4.481409e+000	-7.021600e+001
4.500978e+000	-7.021600e+001
4.520548e+000	-6.994799e+001
4.540118e+000	-6.887600e+001
4.559687e+000	-6.678560e+001
4.579256e+000	-6.158640e+001
4.598826e+000	-5.456480e+001
4.618395e+000	-4.920480e+001
4.637965e+000	-4.443440e+001
4.657534e+000	-4.111120e+001
4.677104e+000	-3.542960e+001
4.696673e+000	-2.524560e+001
4.716243e+000	-1.731280e+001
4.735812e+000	-1.259600e+001
4.755382e+000	-6.324800e+000
4.774951e+000	-2.465600e+000
4.794520e+000	-1.608000e+000
4.814090e+000	1.072000e-001
4.833659e+000	4.127200e+000
4.853229e+000	6.485600e+000
4.872798e+000	7.343200e+000
4.892368e+000	8.040000e+000
4.911937e+000	9.540799e+000
4.931507e+000	9.540799e+000
4.951076e+000	1.238160e+001
4.970646e+000	1.393600e+001
4.990215e+000	1.302480e+001
5.009785e+000	1.366800e+001
5.029354e+000	2.010000e+001
5.048923e+000	2.401280e+001
5.068493e+000	2.438800e+001
5.088063e+000	2.369120e+001
5.107632e+000	2.862240e+001
5.127201e+000	3.221360e+001
5.146771e+000	3.317840e+001
5.166341e+000	3.601920e+001
5.185910e+000	3.676960e+001
5.205479e+000	3.735920e+001
5.225049e+000	3.778800e+001
5.244618e+000	3.773440e+001
5.264188e+000	3.762720e+001
5.283757e+000	3.725200e+001
5.303327e+000	3.746640e+001
5.322896e+000	3.762720e+001
5.342466e+000	3.580480e+001
5.362035e+000	3.344640e+001
5.381605e+000	3.371440e+001
5.401174e+000	3.398240e+001
5.420743e+000	3.392880e+001
5.440313e+000	3.382160e+001
5.459883e+000	3.360720e+001
5.479452e+000	3.167760e+001
5.499021e+000	2.980160e+001
5.518591e+000	3.060560e+001
5.538161e+000	3.076640e+001
5.557730e+000	3.006960e+001
5.577299e+000	2.931920e+001
5.596869e+000	3.012320e+001
5.616438e+000	3.162400e+001
5.636008e+000	3.162400e+001
5.655577e+000	3.183840e+001
5.675147e+000	3.119520e+001
5.694716e+000	3.119520e+001
5.714286e+000	3.140960e+001
5.733855e+000	3.135600e+001
5.753424e+000	3.135600e+001
5.772994e+000	3.344640e+001
5.792564e+000	3.532240e+001
5.812133e+000	3.634080e+001
5.831702e+000	3.725200e+001
5.851272e+000	3.762720e+001
5.870842e+000	3.757360e+001
5.890411e+000	3.703760e+001
5.909980e+000	3.655520e+001
5.929550e+000	3.655520e+001
5.949119e+000	3.569760e+001
5.968689e+000	3.248160e+001
5.988258e+000	2.980160e+001
6.007828e+000	2.942640e+001
6.027397e+000	2.942640e+001
6.046967e+000	2.878320e+001
6.066536e+000	3.039120e+001
6.086106e+000	3.237440e+001
6.105675e+000	3.344640e+001
6.125244e+000	3.328560e+001
6.144814e+000	3.435760e+001
6.164384e+000	3.532240e+001
6.183953e+000	3.585840e+001
6.203522e+000	3.832400e+001
6.223092e+000	3.848480e+001
6.242662e+000	4.196880e+001
6.262231e+000	3.864560e+001
6.281800e+000	4.111120e+001
6.301370e+000	3.730560e+001
6.320939e+000	3.601920e+001
6.340509e+000	3.355360e+001
6.360078e+000	3.033760e+001
6.379648e+000	2.958720e+001
6.399217e+000	2.894400e+001
6.418787e+000	2.937280e+001
6.438356e+000	2.969440e+001
6.457925e+000	2.964080e+001
6.477495e+000	3.071280e+001
6.497065e+000	3.124880e+001
6.516634e+000	3.167760e+001
6.536203e+000	3.199920e+001
6.555773e+000	3.199920e+001
6.575342e+000	3.205280e+001
6.594912e+000	3.071280e+001
6.614481e+000	2.835440e+001
6.634051e+000	2.202960e+001
6.653620e+000	1.398960e+001
6.673190e+000	5.735200e+000
6.692759e+000	-2.465600e+000
6.712329e+000	-1.061280e+001
6.731898e+000	-1.876000e+001
6.751467e+000	-2.680000e+001
6.771037e+000	-3.473280e+001
6.790607e+000	-4.266560e+001
6.810176e+000	-5.043760e+001
6.829745e+000	-5.815600e+001
6.849315e+000	-6.560640e+001
6.868885e+000	-7.177039e+001
6.888454e+000	-7.241360e+001
6.908023e+000	-7.230640e+001
6.927593e+000	-7.230640e+001
6.947163e+000	-7.252080e+001
6.966732e+000	-7.364640e+001
6.986301e+000	-7.423600e+001
7.005871e+000	-7.450399e+001
7.025440e+000	-7.584400e+001
7.045010e+000	-7.573680e+001
7.064579e+000	-7.525440e+001
7.084149e+000	-7.514720e+001
7.103718e+000	-7.487920e+001
7.123288e+000	-7.477200e+001
7.142857e+000	-7.509360e+001
7.162426e+000	-7.418240e+001
7.181996e+000	-7.445040e+001
7.201565e+000	-7.380719e+001
7.221135e+000	-7.337839e+001
7.240704e+000	-7.369999e+001
7.260274e+000	-7.396800e+001
7.279843e+000	-7.391440e+001
7.299413e+000	-7.311040e+001
7.318982e+000	-7.450399e+001
7.338552e+000	-7.434320e+001
7.358121e+000	-7.445040e+001
7.377691e+000	-7.487920e+001
7.397260e+000	-7.530799e+001
7.416830e+000	-7.557600e+001
7.436399e+000	-7.761280e+001
7.455968e+000	-7.739840e+001
7.475538e+000	-7.734479e+001
7.495108e+000	-7.745199e+001
7.514677e+000	-7.654079e+001
7.534246e+000	-7.616560e+001
7.553816e+000	-7.611199e+001
7.573386e+000	-7.632639e+001
7.592955e+000	-7.734479e+001
7.612524e+000	-7.294960e+001
7.632094e+000	-6.308720e+001
7.651664e+000	-5.558320e+001
7.671233e+000	-4.620320e+001
7.690803e+000	-3.596560e+001
7.710371e+000	-2.556720e+001
7.729941e+000	-1.527600e+001
7.749511e+000	-7.772000e+000
7.769080e+000	-2.304800e+000
7.788650e+000	-9.111999e-001
7.808219e+000	-1.018400e+000
7.827789e+000	2.197600e+000
7.847358e+000	4.020000e+000
7.866927e+000	2.840800e+000
7.886497e+000	1.768800e+000
7.906066e+000	3.698400e+000
7.925636e+000	4.663200e+000
7.945206e+000	6.217600e+000
7.964775e+000	9.272799e+000
7.984344e+000	9.219200e+000
8.003914e+000	1.104160e+001
8.023483e+000	1.650880e+001
8.043053e+000	2.036800e+001
8.062622e+000	2.202960e+001
8.082192e+000	2.256560e+001
8.101762e+000	2.567440e+001
8.121330e+000	2.808640e+001
8.140900e+000	2.931920e+001
8.160469e+000	2.964080e+001
8.180039e+000	2.969440e+001
8.199609e+000	2.942640e+001
8.219178e+000	2.797920e+001
8.238748e+000	2.444160e+001
8.258316e+000	2.508480e+001
8.277886e+000	2.578160e+001
8.297456e+000	2.594240e+001
8.317025e+000	2.594240e+001
8.336595e+000	2.519200e+001
8.356164e+000	2.524560e+001
8.375734e+000	2.674640e+001
8.395304e+000	2.680000e+001
8.414872e+000	2.680000e+001
8.434442e+000	2.755040e+001
8.454012e+000	2.781840e+001
8.473581e+000	2.787200e+001
8.493151e+000	2.674640e+001
8.512720e+000	2.465600e+001
8.532290e+000	2.438800e+001
8.551859e+000	2.342320e+001
8.571428e+000	2.336960e+001
8.590998e+000	2.401280e+001
8.610567e+000	2.422720e+001
8.630137e+000	2.449520e+001
8.649707e+000	2.470960e+001
8.669276e+000	2.444160e+001
8.688845e+000	2.454880e+001
8.708414e+000	2.406640e+001
8.727984e+000	2.503120e+001
8.747554e+000	2.465600e+001
8.767123e+000	2.508480e+001
8.786693e+000	2.508480e+001
8.806262e+000	2.481680e+001
8.825831e+000	2.503120e+001
8.845401e+000	2.535280e+001
8.864970e+000	2.535280e+001
8.884540e+000	2.556720e+001
8.904110e+000	2.481680e+001
8.923679e+000	2.588880e+001
8.943249e+000	2.792560e+001
8.962817e+000	2.851520e+001
8.982387e+000	2.814000e+001
9.001957e+000	2.637120e+001
9.021526e+000	2.540640e+001
9.041096e+000	2.594240e+001
9.060665e+000	2.604960e+001
9.080235e+000	2.604960e+001
9.099805e+000	2.578160e+001
9.119373e+000	2.540640e+001
9.138943e+000	2.524560e+001
9.158513e+000	2.642480e+001
9.178082e+000	2.706800e+001
9.197652e+000	2.781840e+001
9.217221e+000	2.856880e+001
9.236791e+000	2.883680e+001
9.256360e+000	2.856880e+001
9.275929e+000	2.776480e+001
9.295499e+000	2.647840e+001
9.315068e+000	2.567440e+001
9.334638e+000	2.422720e+001
9.354208e+000	2.320880e+001
9.373777e+000	2.299440e+001
9.393346e+000	2.288720e+001
9.412915e+000	2.353040e+001
9.432485e+000	2.422720e+001
9.452055e+000	2.428080e+001
9.471624e+000	2.428080e+001
9.491194e+000	2.369120e+001
9.510763e+000	2.353040e+001
9.530332e+000	2.219040e+001
9.549902e+000	2.063600e+001
9.569471e+000	2.036800e+001
9.589041e+000	1.945680e+001
9.608611e+000	1.876000e+001
9.628180e+000	1.640160e+001
9.647750e+000	1.195280e+001
9.667318e+000	4.663200e+000
9.686888e+000	-3.537600e+000
9.706458e+000	-1.179200e+001
9.726027e+000	-1.999280e+001
9.745597e+000	-2.814000e+001
9.765166e+000	-3.618000e+001
9.784736e+000	-4.416640e+001
9.804306e+000	-5.204560e+001
9.823874e+000	-5.981759e+001
9.843444e+000	-6.732159e+001
9.863013e+000	-7.461119e+001
9.882583e+000	-8.120399e+001
9.902153e+000	-8.249039e+001
9.921722e+000	-8.141840e+001
9.941292e+000	-8.115040e+001
9.960861e+000	-8.082880e+001
9.980430e+000	-8.093600e+001
1.000000e+001	-8.163280e+001
